date,region,rainfall,temperature,humidity,soil_moisture,river_discharge
2023-02-22,kisumu,0.0,26.3,42,,0.22
2023-02-23,kisumu,0.0,25.2,53,,0.22
2023-02-24,kisumu,0.0,25.0,57,,0.22
2023-02-25,kisumu,0.6,24.8,61,,0.22
2023-02-26,kisumu,1.8,24.6,66,,0.22
2023-02-27,kisumu,1.4,25.0,63,,0.19
2023-02-28,kisumu,20.6,22.7,77,,0.22
2023-03-01,kisumu,4.0,23.0,74,,0.25
2023-03-02,kisumu,7.0,22.5,75,,0.28
2023-03-03,kisumu,6.5,21.9,77,,0.28
2023-03-04,kisumu,0.1,22.5,76,,0.28
2023-03-05,kisumu,0.0,23.3,67,,0.25
2023-03-06,kisumu,0.0,24.2,55,,0.25
2023-03-07,kisumu,0.0,24.6,51,,0.25
2023-03-08,kisumu,0.0,24.9,45,,0.22
2023-03-09,kisumu,0.2,24.5,53,,0.22
2023-03-10,kisumu,5.0,23.1,72,,0.22
2023-03-11,kisumu,2.3,23.4,69,,0.22
2023-03-12,kisumu,22.4,21.8,79,,0.22
2023-03-13,kisumu,0.6,22.5,76,,0.22
2023-03-14,kisumu,12.7,21.0,84,,0.22
2023-03-15,kisumu,8.5,20.8,81,,0.22
2023-03-16,kisumu,5.4,21.7,79,,0.25
2023-03-17,kisumu,2.9,22.6,71,,0.25
2023-03-18,kisumu,3.0,21.8,78,,0.28
2023-03-19,kisumu,0.3,21.7,76,,0.28
2023-03-20,kisumu,23.2,20.7,85,,0.25
2023-03-21,kisumu,9.1,20.6,80,,0.34
2023-03-22,kisumu,2.4,21.8,74,,0.41
2023-03-23,kisumu,5.0,22.0,74,,0.47
2023-03-24,kisumu,3.8,20.8,83,,0.44
2023-03-25,kisumu,4.1,20.9,82,,0.47
2023-03-26,kisumu,6.5,21.1,82,,0.47
2023-03-27,kisumu,5.7,21.5,82,,0.47
2023-03-28,kisumu,16.9,20.9,84,,0.47
2023-03-29,kisumu,0.0,21.6,77,,0.53
2023-03-30,kisumu,8.2,22.2,77,,0.56
2023-03-31,kisumu,16.7,21.7,82,,0.56
2023-04-01,kisumu,8.2,21.0,81,,0.53
2023-04-02,kisumu,0.0,21.9,75,,0.63
2023-04-03,kisumu,9.1,21.3,82,,0.69
2023-04-04,kisumu,0.6,21.8,78,,0.72
2023-04-05,kisumu,0.8,22.1,75,,0.78
2023-04-06,kisumu,0.0,22.0,78,,0.85
2023-04-07,kisumu,0.0,22.9,74,,0.81
2023-04-08,kisumu,0.0,23.0,75,,0.75
2023-04-09,kisumu,0.0,23.8,66,,0.69
2023-04-10,kisumu,0.0,23.4,71,,0.63
2023-04-11,kisumu,0.0,23.5,72,,0.59
2023-04-12,kisumu,0.0,23.4,70,,0.56
2023-04-13,kisumu,0.2,23.7,68,,0.53
2023-04-14,kisumu,0.7,23.2,70,,0.5
2023-04-15,kisumu,0.1,23.2,66,,0.47
2023-04-16,kisumu,4.5,22.6,73,,0.47
2023-04-17,kisumu,5.7,22.7,73,,0.47
2023-04-18,kisumu,17.6,22.2,79,,0.5
2023-04-19,kisumu,0.0,22.7,73,,0.56
2023-04-20,kisumu,0.3,23.3,71,,0.59
2023-04-21,kisumu,10.7,23.4,72,,0.56
2023-04-22,kisumu,19.9,21.5,85,,0.53
2023-04-23,kisumu,21.6,21.4,85,,0.56
2023-04-24,kisumu,3.3,22.0,81,,0.66
2023-04-25,kisumu,35.1,21.4,84,,0.75
2023-04-26,kisumu,12.8,22.1,80,,0.97
2023-04-27,kisumu,3.6,21.1,82,,1.53
2023-04-28,kisumu,3.2,22.0,79,,2.13
2023-04-29,kisumu,19.6,21.0,85,,2.37
2023-04-30,kisumu,18.5,20.0,88,,2.72
2023-05-01,kisumu,9.0,20.1,87,,3.25
2023-05-02,kisumu,4.2,21.0,82,,4.0
2023-05-03,kisumu,13.2,21.2,81,,4.13
2023-05-04,kisumu,2.2,20.9,85,,3.97
2023-05-05,kisumu,1.1,21.5,81,,3.84
2023-05-06,kisumu,0.0,22.3,72,,3.79
2023-05-07,kisumu,0.0,22.4,74,,3.66
2023-05-08,kisumu,0.0,22.3,76,,3.5
2023-05-09,kisumu,1.0,22.4,76,,3.35
2023-05-10,kisumu,9.5,22.2,78,,3.22
2023-05-11,kisumu,4.7,21.7,83,,3.09
2023-05-12,kisumu,0.5,22.5,76,,2.97
2023-05-13,kisumu,0.0,22.7,76,,2.87
2023-05-14,kisumu,0.0,23.1,71,,2.75
2023-05-15,kisumu,0.0,23.4,69,,2.66
2023-05-16,kisumu,0.2,23.5,66,,2.53
2023-05-17,kisumu,0.3,23.6,66,,2.4
2023-05-18,kisumu,0.1,23.5,67,,2.31
2023-05-19,kisumu,0.0,23.4,68,,2.18
2023-05-20,kisumu,0.0,23.1,68,,2.09
2023-05-21,kisumu,0.0,22.9,67,,1.97
2023-05-22,kisumu,0.0,23.5,64,,1.88
2023-05-23,kisumu,0.1,23.0,67,,1.75
2023-05-24,kisumu,2.2,23.0,69,,1.65
2023-05-25,kisumu,0.1,23.5,66,,1.59
2023-05-26,kisumu,0.2,23.7,65,,1.5
2023-05-27,kisumu,0.1,23.9,57,,1.44
2023-05-28,kisumu,0.0,24.0,56,,1.38
2023-05-29,kisumu,0.0,23.5,60,,1.31
2023-05-30,kisumu,2.3,22.4,70,,1.25
2023-05-31,kisumu,3.3,21.7,78,,1.19
2023-06-01,kisumu,0.0,22.9,70,,1.16
2023-06-02,kisumu,0.2,22.8,70,,1.12
2023-06-03,kisumu,0.1,23.7,69,,1.09
2023-06-04,kisumu,0.0,24.3,60,,1.03
2023-06-05,kisumu,0.1,23.5,67,,1.0
2023-06-06,kisumu,0.6,23.0,70,,0.94
2023-06-07,kisumu,0.6,22.3,72,,0.91
2023-06-08,kisumu,0.0,22.7,67,,0.87
2023-06-09,kisumu,0.0,23.2,61,,0.81
2023-06-10,kisumu,1.5,22.8,71,,0.78
2023-06-11,kisumu,0.0,22.6,64,,0.75
2023-06-12,kisumu,0.4,22.9,69,,0.75
2023-06-13,kisumu,0.3,22.1,71,,0.72
2023-06-14,kisumu,0.4,21.8,78,,0.7
2023-06-15,kisumu,0.3,21.9,75,,0.69
2023-06-16,kisumu,0.6,23.0,68,,0.69
2023-06-17,kisumu,2.5,22.6,72,,0.67
2023-06-18,kisumu,0.0,22.5,72,,0.66
2023-06-19,kisumu,6.0,22.6,72,,0.64
2023-06-20,kisumu,1.1,22.7,73,,0.64
2023-06-21,kisumu,5.4,21.8,77,,0.63
2023-06-22,kisumu,1.3,22.1,74,,0.61
2023-06-23,kisumu,1.1,21.8,77,,0.61
2023-06-24,kisumu,2.8,20.8,85,,0.59
2023-06-25,kisumu,1.5,21.5,79,,0.58
2023-06-26,kisumu,0.4,22.0,71,,0.58
2023-06-27,kisumu,1.1,21.8,74,,0.56
2023-06-28,kisumu,0.1,22.2,70,,0.55
2023-06-29,kisumu,0.0,23.1,62,,0.53
2023-06-30,kisumu,0.1,22.4,66,,0.53
2023-07-01,kisumu,0.4,21.8,70,,0.52
2023-07-02,kisumu,1.7,21.4,77,,0.5
2023-07-03,kisumu,2.1,21.1,78,,0.5
2023-07-04,kisumu,0.9,21.9,68,,0.5
2023-07-05,kisumu,0.0,21.9,66,,0.49
2023-07-06,kisumu,8.4,21.7,71,,0.49
2023-07-07,kisumu,4.5,20.9,80,,0.49
2023-07-08,kisumu,0.2,21.1,75,,0.49
2023-07-09,kisumu,0.2,20.9,74,,0.47
2023-07-10,kisumu,0.0,22.0,66,,0.44
2023-07-11,kisumu,0.0,22.9,61,,0.42
2023-07-12,kisumu,0.1,22.1,70,,0.42
2023-07-13,kisumu,0.7,22.1,69,,0.41
2023-07-14,kisumu,0.3,21.8,71,,0.41
2023-07-15,kisumu,1.1,22.0,72,,0.41
2023-07-16,kisumu,0.0,22.1,67,,0.39
2023-07-17,kisumu,0.0,22.8,59,,0.39
2023-07-18,kisumu,0.0,23.0,61,,0.36
2023-07-19,kisumu,0.1,22.8,65,,0.33
2023-07-20,kisumu,0.0,23.7,58,,0.33
2023-07-21,kisumu,0.0,24.2,53,,0.33
2023-07-22,kisumu,0.0,23.9,54,,0.31
2023-07-23,kisumu,0.2,23.8,58,,0.31
2023-07-24,kisumu,1.1,22.7,65,,0.31
2023-07-25,kisumu,0.1,23.4,62,,0.31
2023-07-26,kisumu,0.0,24.0,59,,0.31
2023-07-27,kisumu,0.6,22.2,70,,0.3
2023-07-28,kisumu,3.0,22.1,70,,0.3
2023-07-29,kisumu,0.0,23.3,63,,0.31
2023-07-30,kisumu,0.8,23.3,69,,0.31
2023-07-31,kisumu,0.0,23.2,63,,0.3
2023-08-01,kisumu,7.5,22.6,69,,0.3
2023-08-02,kisumu,3.0,21.1,80,,0.3
2023-08-03,kisumu,0.1,21.1,77,,0.3
2023-08-04,kisumu,0.1,22.3,68,,0.3
2023-08-05,kisumu,0.5,22.1,72,,0.28
2023-08-06,kisumu,0.2,22.8,62,,0.28
2023-08-07,kisumu,0.0,23.2,56,,0.28
2023-08-08,kisumu,0.5,22.8,62,,0.3
2023-08-09,kisumu,0.2,23.3,63,,0.28
2023-08-10,kisumu,0.3,22.8,68,,0.27
2023-08-11,kisumu,1.1,22.4,68,,0.27
2023-08-12,kisumu,0.0,23.7,63,,0.27
2023-08-13,kisumu,0.2,23.6,64,,0.27
2023-08-14,kisumu,0.0,23.8,61,,0.27
2023-08-15,kisumu,0.0,23.7,57,,0.26
2023-08-16,kisumu,0.0,24.1,60,,0.26
2023-08-17,kisumu,0.6,24.4,57,,0.26
2023-08-18,kisumu,1.5,23.3,66,,0.26
2023-08-19,kisumu,0.0,23.4,57,,0.26
2023-08-20,kisumu,0.0,24.3,55,,0.25
2023-08-21,kisumu,0.0,24.0,56,,0.25
2023-08-22,kisumu,0.0,24.5,58,,0.25
2023-08-23,kisumu,0.0,25.7,52,,0.24
2023-08-24,kisumu,0.2,24.8,60,,0.24
2023-08-25,kisumu,0.0,24.8,61,,0.24
2023-08-26,kisumu,0.1,24.4,59,,0.24
2023-08-27,kisumu,0.0,25.0,49,,0.23
2023-08-28,kisumu,0.3,24.3,54,,0.23
2023-08-29,kisumu,0.2,22.5,69,,0.23
2023-08-30,kisumu,6.0,22.3,75,,0.23
2023-08-31,kisumu,7.3,22.0,72,,0.23
2023-09-01,kisumu,0.0,23.2,65,,0.23
2023-09-02,kisumu,0.6,23.8,65,,0.23
2023-09-03,kisumu,0.0,23.5,63,,0.23
2023-09-04,kisumu,0.7,23.2,67,,0.23
2023-09-05,kisumu,3.3,22.1,72,,0.22
2023-09-06,kisumu,10.8,21.3,80,,0.22
2023-09-07,kisumu,0.3,21.3,76,,0.22
2023-09-08,kisumu,0.0,22.7,62,,0.25
2023-09-09,kisumu,7.2,22.2,71,,0.26
2023-09-10,kisumu,8.8,21.7,78,,0.23
2023-09-11,kisumu,6.5,21.1,81,,0.24
2023-09-12,kisumu,2.7,21.6,78,,0.25
2023-09-13,kisumu,1.7,22.2,71,,0.26
2023-09-14,kisumu,0.0,22.3,71,,0.27
2023-09-15,kisumu,3.5,22.4,77,,0.27
2023-09-16,kisumu,0.4,21.9,78,,0.25
2023-09-17,kisumu,0.0,22.4,71,,0.26
2023-09-18,kisumu,5.1,22.6,73,,0.37
2023-09-19,kisumu,0.4,21.6,77,,0.34
2023-09-20,kisumu,6.3,22.1,74,,0.27
2023-09-21,kisumu,1.7,22.3,72,,0.27
2023-09-22,kisumu,0.8,22.4,73,,0.28
2023-09-23,kisumu,2.0,22.4,75,,0.29
2023-09-24,kisumu,11.3,21.8,78,,0.31
2023-09-25,kisumu,0.0,22.7,69,,0.28
2023-09-26,kisumu,0.1,23.2,67,,0.27
2023-09-27,kisumu,0.0,23.0,67,,0.27
2023-09-28,kisumu,1.2,23.0,67,,0.26
2023-09-29,kisumu,0.0,23.6,66,,0.26
2023-09-30,kisumu,0.9,24.1,65,,0.24
2023-10-01,kisumu,6.8,22.8,72,,0.24
2023-10-02,kisumu,0.6,23.4,67,,0.26
2023-10-03,kisumu,0.0,24.2,60,,0.26
2023-10-04,kisumu,0.0,23.8,65,,0.25
2023-10-05,kisumu,0.0,24.3,58,,0.23
2023-10-06,kisumu,0.0,24.5,57,,0.23
2023-10-07,kisumu,0.0,24.3,61,,0.22
2023-10-08,kisumu,0.9,24.1,64,,0.19
2023-10-09,kisumu,2.2,24.7,63,,0.17
2023-10-10,kisumu,9.2,24.4,61,,0.16
2023-10-11,kisumu,4.4,22.0,83,,0.16
2023-10-12,kisumu,0.7,22.7,75,,0.17
2023-10-13,kisumu,0.0,23.6,67,,0.19
2023-10-14,kisumu,2.0,23.3,69,,0.22
2023-10-15,kisumu,2.4,23.9,67,,0.32
2023-10-16,kisumu,2.6,22.1,78,,0.3
2023-10-17,kisumu,0.0,22.2,78,,0.29
2023-10-18,kisumu,24.9,23.0,75,,0.33
2023-10-19,kisumu,3.2,22.5,77,,0.34
2023-10-20,kisumu,1.7,22.3,76,,0.41
2023-10-21,kisumu,9.3,21.8,79,,0.39
2023-10-22,kisumu,0.4,22.7,74,,0.35
2023-10-23,kisumu,0.0,23.1,68,,0.42
2023-10-24,kisumu,0.0,23.9,65,,0.37
2023-10-25,kisumu,7.6,24.1,70,,0.32
2023-10-26,kisumu,1.1,23.3,74,,0.32
2023-10-27,kisumu,0.0,23.9,65,,0.31
2023-10-28,kisumu,8.2,21.9,77,,0.31
2023-10-29,kisumu,9.4,21.8,81,,0.32
2023-10-30,kisumu,5.8,22.6,76,,0.36
2023-10-31,kisumu,0.1,23.0,70,,0.36
2023-11-01,kisumu,0.2,23.6,71,,0.34
2023-11-02,kisumu,0.5,22.5,77,,0.35
2023-11-03,kisumu,16.8,21.3,85,,0.39
2023-11-04,kisumu,6.2,21.9,80,,0.39
2023-11-05,kisumu,13.2,20.9,85,,0.39
2023-11-06,kisumu,0.8,21.5,78,,0.5
2023-11-07,kisumu,6.5,21.3,82,,0.53
2023-11-08,kisumu,4.5,21.7,80,,0.7
2023-11-09,kisumu,0.9,23.0,69,,0.74
2023-11-10,kisumu,0.7,22.8,74,,0.77
2023-11-11,kisumu,5.5,22.9,77,,0.82
2023-11-12,kisumu,25.8,22.0,82,,0.78
2023-11-13,kisumu,6.4,21.8,81,,0.81
2023-11-14,kisumu,1.5,21.1,84,,0.95
2023-11-15,kisumu,0.2,22.2,76,,1.08
2023-11-16,kisumu,0.2,22.6,76,,1.08
2023-11-17,kisumu,5.0,22.7,74,,1.16
2023-11-18,kisumu,1.8,22.5,77,,1.21
2023-11-19,kisumu,2.7,22.1,79,,1.23
2023-11-20,kisumu,3.8,21.7,85,,1.31
2023-11-21,kisumu,3.3,22.3,77,,1.33
2023-11-22,kisumu,3.0,22.2,77,,1.35
2023-11-23,kisumu,0.8,22.4,76,,1.44
2023-11-24,kisumu,2.6,21.1,83,,1.79
2023-11-25,kisumu,7.4,21.0,84,,1.75
2023-11-26,kisumu,32.2,20.9,84,,1.8
2023-11-27,kisumu,8.3,21.1,81,,1.79
2023-11-28,kisumu,0.0,22.0,77,,2.13
2023-11-29,kisumu,0.0,22.1,78,,2.73
2023-11-30,kisumu,1.0,21.8,77,,2.72
2023-12-01,kisumu,0.0,22.2,73,,2.82
2023-12-02,kisumu,0.6,22.4,74,,2.69
2023-12-03,kisumu,2.6,22.2,77,,2.67
2023-12-04,kisumu,0.8,21.9,77,,2.54
2023-12-05,kisumu,0.7,21.6,79,,2.47
2023-12-06,kisumu,1.3,21.6,79,,2.4
2023-12-07,kisumu,0.0,22.2,75,,2.5
2023-12-08,kisumu,0.1,22.0,75,,2.51
2023-12-09,kisumu,3.8,22.3,76,,2.44
2023-12-10,kisumu,10.8,21.6,83,,2.43
2023-12-11,kisumu,0.1,22.0,76,,2.39
2023-12-12,kisumu,10.5,22.0,76,,2.32
2023-12-13,kisumu,7.4,21.5,81,,2.26
2023-12-14,kisumu,8.0,21.3,82,,2.23
2023-12-15,kisumu,0.0,22.2,76,,2.37
2023-12-16,kisumu,11.9,21.9,81,,2.37
2023-12-17,kisumu,0.0,22.9,74,,2.37
2023-12-18,kisumu,0.1,23.2,66,,2.37
2023-12-19,kisumu,0.0,23.0,71,,2.3
2023-12-20,kisumu,0.5,23.7,69,,2.15
2023-12-21,kisumu,0.1,23.6,68,,2.03
2023-12-22,kisumu,0.0,23.6,57,,1.98
2023-12-23,kisumu,0.2,23.5,67,,1.89
2023-12-24,kisumu,0.0,24.1,71,,1.81
2023-12-25,kisumu,0.0,24.1,70,,1.72
2023-12-26,kisumu,0.0,23.7,73,,1.65
2023-12-27,kisumu,0.0,23.7,69,,1.56
2023-12-28,kisumu,0.4,22.3,76,,1.48
2023-12-29,kisumu,5.2,22.8,78,,1.45
2023-12-30,kisumu,7.6,22.4,78,,1.35
2023-12-31,kisumu,17.6,21.5,83,,1.29
2024-01-01,kisumu,0.1,21.6,77,,1.26
2024-01-02,kisumu,12.9,22.3,77,,1.37
2024-01-03,kisumu,1.1,21.7,83,,1.47
2024-01-04,kisumu,1.7,22.0,78,,1.5
2024-01-05,kisumu,9.4,21.4,80,,1.42
2024-01-06,kisumu,0.6,22.6,72,,1.42
2024-01-07,kisumu,9.1,22.3,75,,1.38
2024-01-08,kisumu,1.0,22.7,76,,1.37
2024-01-09,kisumu,5.8,21.6,81,,1.22
2024-01-10,kisumu,18.8,21.0,82,,1.16
2024-01-11,kisumu,0.7,22.3,75,,1.2
2024-01-12,kisumu,8.9,22.0,80,,1.34
2024-01-13,kisumu,6.4,20.6,87,,1.23
2024-01-14,kisumu,2.4,21.5,82,,1.31
2024-01-15,kisumu,5.7,21.6,82,,1.38
2024-01-16,kisumu,0.5,21.9,78,,1.28
2024-01-17,kisumu,2.7,21.5,80,,1.2
2024-01-18,kisumu,14.7,20.9,80,,1.33
2024-01-19,kisumu,0.7,21.4,75,,1.34
2024-01-20,kisumu,14.7,22.0,80,,1.56
2024-01-21,kisumu,24.0,21.6,80,,1.62
2024-01-22,kisumu,3.5,21.9,81,,1.58
2024-01-23,kisumu,2.1,21.4,81,,1.69
2024-01-24,kisumu,1.2,22.2,78,,1.42
2024-01-25,kisumu,0.2,22.6,75,,1.58
2024-01-26,kisumu,2.5,21.9,81,,1.61
2024-01-27,kisumu,0.3,22.2,80,,1.56
2024-01-28,kisumu,1.3,22.7,78,,1.5
2024-01-29,kisumu,0.0,22.8,75,,1.53
2024-01-30,kisumu,0.5,22.7,76,,1.55
2024-01-31,kisumu,0.9,22.8,75,,1.56
2024-02-01,kisumu,0.7,22.5,76,,1.48
2024-02-02,kisumu,0.0,23.0,72,,1.44
2024-02-03,kisumu,12.1,22.1,79,,1.39
2024-02-04,kisumu,0.1,22.8,74,,1.44
2024-02-05,kisumu,0.4,22.7,76,,1.47
2024-02-06,kisumu,1.3,21.9,74,,1.42
2024-02-07,kisumu,0.1,22.9,68,,1.44
2024-02-08,kisumu,0.6,23.0,67,,1.39
2024-02-09,kisumu,0.0,23.9,69,,1.36
2024-02-10,kisumu,6.1,22.8,80,,1.34
2024-02-11,kisumu,0.3,22.4,78,,1.3
2024-02-12,kisumu,0.0,23.1,74,,1.26
2024-02-13,kisumu,0.1,23.7,70,,1.22
2024-02-14,kisumu,0.2,24.4,67,,1.28
2024-02-15,kisumu,0.5,22.7,78,,1.26
2024-02-16,kisumu,0.0,22.9,73,,1.19
2024-02-17,kisumu,1.5,23.6,74,,1.12
2024-02-18,kisumu,5.9,23.1,78,,1.09
2024-02-19,kisumu,2.9,23.3,74,,1.06
2024-02-20,kisumu,0.0,24.0,66,,1.03
2024-02-21,kisumu,0.0,24.9,60,,0.99
2024-02-22,kisumu,0.0,26.3,47,,0.97
2024-02-23,kisumu,0.0,25.1,50,,0.94
2024-02-24,kisumu,0.2,24.5,55,,0.91
2024-02-25,kisumu,0.0,24.2,58,,0.87
2024-02-26,kisumu,0.8,23.8,69,,0.85
2024-02-27,kisumu,2.1,22.3,77,,0.81
2024-02-28,kisumu,5.2,21.4,80,,0.78
2024-02-29,kisumu,0.1,22.9,72,,0.78
2024-03-01,kisumu,0.9,23.7,66,,0.85
2024-03-02,kisumu,0.0,23.9,65,,0.83
2024-03-03,kisumu,0.5,23.3,70,,0.77
2024-03-04,kisumu,4.8,23.0,75,,0.77
2024-03-05,kisumu,1.4,23.9,68,,0.75
2024-03-06,kisumu,0.6,23.3,77,,0.73
2024-03-07,kisumu,0.2,24.0,69,,0.72
2024-03-08,kisumu,0.4,23.9,66,,0.72
2024-03-09,kisumu,0.8,23.5,71,,0.72
2024-03-10,kisumu,0.0,23.7,70,,0.7
2024-03-11,kisumu,0.0,25.2,61,,0.67
2024-03-12,kisumu,0.0,24.2,54,,0.67
2024-03-13,kisumu,0.0,24.4,56,,0.67
2024-03-14,kisumu,0.1,24.9,60,,0.67
2024-03-15,kisumu,0.0,25.7,46,,0.66
2024-03-16,kisumu,0.0,25.4,44,,0.64
2024-03-17,kisumu,0.0,25.4,49,,0.64
2024-03-18,kisumu,0.0,25.7,50,,0.63
2024-03-19,kisumu,0.0,26.0,52,,0.61
2024-03-20,kisumu,0.0,26.7,47,,0.61
2024-03-21,kisumu,0.0,26.1,57,,0.59
2024-03-22,kisumu,0.0,26.0,53,,0.59
2024-03-23,kisumu,4.6,25.0,71,,0.58
2024-03-24,kisumu,15.0,23.1,79,,0.58
2024-03-25,kisumu,0.0,24.0,70,,0.56
2024-03-26,kisumu,2.1,23.8,75,,0.58
2024-03-27,kisumu,3.0,23.1,79,,0.59
2024-03-28,kisumu,1.9,23.4,77,,0.7
2024-03-29,kisumu,0.0,23.8,74,,0.73
2024-03-30,kisumu,2.4,24.1,71,,0.69
2024-03-31,kisumu,5.5,23.9,75,,0.67
2024-04-01,kisumu,15.2,22.3,83,,0.66
2024-04-02,kisumu,2.9,22.0,82,,0.66
2024-04-03,kisumu,7.9,21.6,81,,0.75
2024-04-04,kisumu,0.1,21.8,79,,0.8
2024-04-05,kisumu,2.3,22.2,77,,0.85
2024-04-06,kisumu,7.4,22.3,81,,1.17
2024-04-07,kisumu,12.7,21.6,85,,1.44
2024-04-08,kisumu,17.7,21.1,85,,1.59
2024-04-09,kisumu,0.3,21.5,75,,1.8
2024-04-10,kisumu,2.7,21.9,78,,2.25
2024-04-11,kisumu,0.2,22.6,77,,3.27
2024-04-12,kisumu,0.1,23.2,76,,3.38
2024-04-13,kisumu,2.3,23.0,78,,3.36
2024-04-14,kisumu,13.5,21.7,84,,3.47
2024-04-15,kisumu,1.7,22.3,80,,3.69
2024-04-16,kisumu,0.4,22.5,78,,3.8
2024-04-17,kisumu,0.0,23.3,70,,4.22
2024-04-18,kisumu,1.0,23.1,77,,4.04
2024-04-19,kisumu,0.9,23.1,77,,4.08
2024-04-20,kisumu,0.1,23.4,74,,3.83
2024-04-21,kisumu,0.2,22.4,72,,3.8
2024-04-22,kisumu,4.1,23.5,69,,3.59
2024-04-23,kisumu,5.8,23.4,77,,3.49
2024-04-24,kisumu,4.9,22.5,79,,3.66
2024-04-25,kisumu,11.5,22.3,81,,3.86
2024-04-26,kisumu,1.3,21.6,81,,3.99
2024-04-27,kisumu,0.1,22.8,66,,3.81
2024-04-28,kisumu,1.9,22.5,75,,3.67
2024-04-29,kisumu,6.9,22.9,78,,3.7
2024-04-30,kisumu,0.2,22.9,75,,3.53
2024-05-01,kisumu,0.9,23.2,77,,3.43
2024-05-02,kisumu,4.7,23.6,77,,3.35
2024-05-03,kisumu,1.0,22.6,80,,3.25
2024-05-04,kisumu,1.1,22.0,81,,3.14
2024-05-05,kisumu,0.0,22.8,72,,3.38
2024-05-06,kisumu,0.0,23.6,70,,3.25
2024-05-07,kisumu,1.2,23.3,74,,3.3
2024-05-08,kisumu,5.1,23.2,74,,3.38
2024-05-09,kisumu,1.8,22.4,82,,3.33
2024-05-10,kisumu,8.8,22.5,79,,3.29
2024-05-11,kisumu,0.0,22.9,76,,3.33
2024-05-12,kisumu,0.0,23.8,73,,3.33
2024-05-13,kisumu,1.7,23.4,71,,4.06
2024-05-14,kisumu,12.2,23.1,74,,4.46
2024-05-15,kisumu,0.0,23.0,73,,4.19
2024-05-16,kisumu,0.1,23.1,70,,4.01
2024-05-17,kisumu,0.0,24.0,67,,3.95
2024-05-18,kisumu,0.7,23.0,76,,3.81
2024-05-19,kisumu,0.0,23.5,67,,3.55
2024-05-20,kisumu,6.1,22.9,74,,3.41
2024-05-21,kisumu,0.5,22.8,73,,3.3
2024-05-22,kisumu,0.4,23.3,72,,3.19
2024-05-23,kisumu,0.3,23.0,73,,3.12
2024-05-24,kisumu,3.9,21.7,83,,3.03
2024-05-25,kisumu,0.0,22.7,73,,3.06
2024-05-26,kisumu,0.0,22.9,72,,2.97
2024-05-27,kisumu,0.5,22.9,72,,2.97
2024-05-28,kisumu,0.3,23.1,72,,2.71
2024-05-29,kisumu,1.0,22.5,75,,2.61
2024-05-30,kisumu,0.1,23.0,69,,2.52
2024-05-31,kisumu,1.6,23.3,73,,2.4
2024-06-01,kisumu,0.2,23.7,69,,2.33
2024-06-02,kisumu,0.0,24.1,64,,2.25
2024-06-03,kisumu,4.1,23.7,72,,2.17
2024-06-04,kisumu,3.2,23.9,70,,2.08
2024-06-05,kisumu,0.1,23.8,69,,2.05
2024-06-06,kisumu,3.0,22.9,75,,1.99
2024-06-07,kisumu,0.4,21.7,80,,1.89
2024-06-08,kisumu,0.5,22.2,75,,1.82
2024-06-09,kisumu,5.1,21.6,78,,1.78
2024-06-10,kisumu,2.3,21.7,76,,1.72
2024-06-11,kisumu,1.7,21.6,78,,1.65
2024-06-12,kisumu,0.5,21.4,78,,1.62
2024-06-13,kisumu,0.0,21.7,73,,1.55
2024-06-14,kisumu,0.0,22.1,74,,1.48
2024-06-15,kisumu,0.5,22.7,69,,1.4
2024-06-16,kisumu,0.7,23.1,67,,1.3
2024-06-17,kisumu,7.3,21.4,82,,1.25
2024-06-18,kisumu,0.0,22.4,65,,1.2
2024-06-19,kisumu,0.0,22.8,65,,1.19
2024-06-20,kisumu,0.1,23.4,60,,1.19
2024-06-21,kisumu,0.3,23.4,59,,1.12
2024-06-22,kisumu,0.0,22.5,65,,1.09
2024-06-23,kisumu,0.0,22.7,68,,1.05
2024-06-24,kisumu,0.0,22.9,63,,1.03
2024-06-25,kisumu,1.5,22.6,69,,1.0
2024-06-26,kisumu,0.5,22.6,69,,0.97
2024-06-27,kisumu,0.2,22.9,65,,0.97
2024-06-28,kisumu,0.3,22.3,65,,0.97
2024-06-29,kisumu,0.0,22.9,65,,0.92
2024-06-30,kisumu,0.0,22.6,66,,0.89
2024-07-01,kisumu,0.0,22.7,63,,0.89
2024-07-02,kisumu,0.2,22.5,65,,0.86
2024-07-03,kisumu,0.9,23.6,60,,0.86
2024-07-04,kisumu,0.0,24.2,58,,0.85
2024-07-05,kisumu,0.2,23.9,65,,0.83
2024-07-06,kisumu,14.0,21.2,78,,0.83
2024-07-07,kisumu,8.2,21.1,77,,0.81
2024-07-08,kisumu,9.7,20.8,83,,0.85
2024-07-09,kisumu,0.1,22.5,68,,0.86
2024-07-10,kisumu,1.0,21.5,80,,0.83
2024-07-11,kisumu,13.9,20.5,84,,0.83
2024-07-12,kisumu,1.1,20.1,84,,0.8
2024-07-13,kisumu,0.0,21.5,71,,0.78
2024-07-14,kisumu,0.1,22.3,67,,0.78
2024-07-15,kisumu,0.1,22.4,70,,0.78
2024-07-16,kisumu,0.6,22.5,72,,0.77
2024-07-17,kisumu,0.1,21.9,74,,0.75
2024-07-18,kisumu,0.5,22.7,67,,0.73
2024-07-19,kisumu,0.7,22.4,70,,0.73
2024-07-20,kisumu,1.2,21.9,75,,0.72
2024-07-21,kisumu,1.9,22.6,68,,0.72
2024-07-22,kisumu,14.8,21.2,85,,0.7
